erat_norm,ehat_norm,group,days_post_btx,erat_days_pred,pct_contractile_area
0.0016032325259690556,0.3919099249202933,GC,0,0.00071517632094821,0.48445557
0.0014635129278222354,0.5050228458358145,GC,0,-0.0012450637702340697,0.40746436
0.0015897370835871194,0.5686289777614588,GC,0,0.0005258377631782894,0.36417034000000004
0.0018112325894111027,0.20413577474360256,GC,0,0.003633378697246968,0.61226554
0.0013119329753659202,0.10973918530240956,GC,0,-0.0033717024362867674,0.6765173299999999
0.0014944805200524628,0.16135837153803345,GC,0,-0.0008105941852780107,0.6413823200000001
0.001608636279353339,0.24050158761090512,GC,0,0.000790989980357702,0.58751286
0.0015318731170015213,0.39303420472743766,GC,0,-0.0002859829737861081,0.48369031999999995
0.0013770464763140204,0.2293549464991198,GC,0,-0.0024581720745577244,0.59509991
0.001926377371714465,0.3957350032312852,GC,0,0.005248838672477676,0.481852
0.002014599825973234,0.44833006874701065,GC,0,0.0064865833702459005,0.44605275
0.0013879410840216839,0.29449443300420675,GC,0,-0.0023053227456910326,0.5507622
0.0014695387628666041,0.2996858069506746,GC,0,-0.0011605224203197165,0.54722865
0.0021892896541540726,0.3254504949887018,GC,0,0.008937449313633366,0.52969171
0.000967330442439501,0.3419902009226484,GC,0,-0.008206412165808717,0.5184338275
0.0012860417675147815,0.6940046657207977,GC,0,-0.0037349512883597846,0.27883238
0.0015755220135043376,0.43724436866939753,GC,0,0.0003264029620135085,0.45359832
0.0014791931557427494,0.41902427762690087,GC,0,-0.001025073075898059,0.46599997000000004
0.0017346851644791683,0.46623001367676653,GC,0,0.0025594324991576605,0.43386901
0.0017176090085046258,0.509728160675591,GC,0,0.0023198571926970318,0.40426165
0.0014511288568648188,0.528780093896206,GC,0,-0.0014188099927021905,0.39129379999999997
0.0018746850737448096,0.3537241377446023,GC,0,0.004523605303433917,0.51044703
0.0014804559940215535,0.3454383608472015,GC,0,-0.0010073556886766172,0.51608681
0.0015124062324404514,0.2989414242654269,GC,0,-0.0005590997596426453,0.54773532
0.001393415547999724,0.8116374632568757,GC,0,-0.002228517029744073,0.19876468
0.002033859743154098,0.2402695033493769,GC,0,0.006756796442080729,0.58767083
0.0011254947490238016,0.17926328225119126,GC,0,-0.005987396230515267,0.6291952
0.0018748721267429706,0.3246282758523825,GC,0,0.004526229622362931,0.5302513600000001
0.0011552504329003963,0.44730841023294576,GC,0,-0.005569929495360799,0.44674815
0.0018666810595228164,0.34360060962190164,GC,0,0.004411310465941918,0.5173376900000001
0.0022750381786911028,0.47605643222037697,GC,0,0.010140485235484385,0.42718058
0.0020566408621579386,0.505423164374659,GC,0,0.007076411323497702,0.40719188
0.0010477539924815572,0.012154298467324187,GC,0,-0.0070780846501370676,0.74293926
0.0009130309658242098,0.33444974330425803,GC,0,-0.008968223768499265,0.5235663
0.002573390594039562,0.39427948510291433,GC,0,0.014326314379170816,0.48284270999999995
0.0019443200767711194,0.5539287015757518,GC,0,0.005500571502108017,0.3741762
0.0014762201016135926,0.5412230395425038,GC,0,-0.001066784474832257,0.38282441
0.0016148887938383838,0.2686600623902202,GC,0,0.0008787116008522277,0.56834657
0.0010580809221609729,0.4694019739371005,GC,0,-0.00693319973889406,0.43170999000000004
0.002351316297003681,0.4249340740832591,GC,0,0.011210653111569597,0.46197741999999997
0.0015862027698879805,0.5160321492457092,GC,0,0.00047625199640141625,0.39997079
0.0016181474108448075,0.5160321492457092,GC,0,0.0009244293940789711,0.39997079
0.001387757554984739,0.6333751389611311,GC,0,-0.0023078976240966855,0.32010035000000003
0.001805159170913185,0.3850773154845645,GC,0,0.0035481697602899927,0.48910623999999997
0.001630548827228339,0.2565952655574615,GC,0,0.0010984189696637678,0.57655857
0.0017364728763294881,0.4629583263817263,GC,0,0.0025845137654006097,0.43609591000000003
0.001918187434621926,0.18400738309150155,GC,0,0.0051339353715378466,0.62596609
0.001232870367813287,0.323482854736614,GC,0,-0.004480936180827206,0.531031
0.0013002015310390079,0.323482854736614,GC,0,-0.0035362924279708375,0.531031
0.002017940115112304,0.323482854736614,GC,0,0.006533447008371065,0.531031
0.0020261037876910743,0.13946279273660434,GC,0,0.006647981823045918,0.6562857200000001
0.00218675485302467,0.22021837517333964,GC,0,0.008901886523137734,0.60131879
0.0014600246252800212,0.31568152086254886,GC,0,-0.0012940040089988267,0.53634104
0.0008184661770501426,0.25744985043589286,GC,0,-0.010294950245155176,0.5759768900000001
0.0021961613148237377,0.2716626277315555,GC,0,0.00903385744045551,0.56630285
0.0013759203276250394,0.43350617687626836,GC,0,-0.002473971732143723,0.45614275
0.0010553156818562943,0.8827701361194689,GC,0,-0.0069719955483501395,0.15034766
0.0015971027772740398,0.5023888209578862,GC,0,0.0006291770817561828,0.40925722999999997
0.0018403671292101468,0.5385951410896597,GC,0,0.004042130896005938,0.38461311000000004
0.0016258671165475466,0.40494388694139416,GC,0,0.0010327354356890865,0.4755839
0.0011497944598318332,0.20286832464282067,GC,0,-0.005646475787271612,0.61312824
0.001895202236058179,0.30490312638083295,GC,0,0.0048114572916832556,0.5436774400000001
0.0017575693042970306,0.3578941470103427,GC,0,0.002880492743519773,0.50760868
0.0,0.28855519934466534,GC,0,-0.0217778791599983,0.5548047866666668
0.002229771330720726,0.28855519934466534,GC,0,0.009505399740178696,0.5548047866666668
0.0014243479577214738,0.19916949182523336,GC,0,-0.0017945410488674751,0.61564588
0.003005361425038635,0.22671654350446446,GC,0,0.02038678515332742,0.59689576
0.001089769275026718,0.10612460919431554,GC,0,-0.006488618015679464,0.67897762
0.0016696544732607997,0.09671105587305551,GC,0,0.0016470639426034994,0.6853850300000001
0.0017069759905314645,0.15718042509926722,GC,0,0.0021706779193688183,0.6442260725
0.001555404890920861,0.345883762971789,GC,0,4.4163457102240394e-05,0.5157836434984986
0.0033361701090229377,0.345883762971789,GC,0,0.025027969736293794,0.5157836434984986
0.00034125744262558297,0.345883762971789,GC,0,-0.0169901004280121,0.5157836434984986
0.0017576166194985079,0.345883762971789,GC,0,0.0028811565670355016,0.5157836434984986
0.0015962202410239918,0.345883762971789,GC,0,0.0006167952615805482,0.5157836434984986
0.0014723708045654472,0.2675754207002883,GC,0,-0.001120789399672618,0.56908484
0.0020256338858744265,0.26620971273148697,GC,0,0.006641389187566504,0.57001442
0.0016611829099183162,0.3582749256322515,GC,0,0.0015282094775235474,0.5073495
0.0014588416807534536,0.2758699538311431,GC,0,-0.0013106005016697065,0.5634391
0.001302294202514341,0.24375373498900976,GC,0,-0.003506932634656004,0.58529926
0.001539599583797377,0.538898083260497,GC,0,-0.0001775820752914696,0.38440691
0.0014866673727846975,0.20225487409270881,GC,0,-0.0009202111947435713,0.61354579
0.0016790264956256394,0.5445827739970894,GC,0,0.0017785516810359463,0.38053758000000004
0.0016874440114125677,0.39876846514804587,GC,0,0.001896647868919034,0.47978725
0.0016105483630246113,0.3204177469694177,GC,0,0.0008178161602196327,0.53311729
0.0013880068473361732,0.31039567949811375,GC,0,-0.002304400098565641,0.5399388900000001
0.0016708539607558715,0.34588376297178913,GC,0,0.0016638925300593603,0.5157836434984985
0.001217852010973473,0.34588376297178913,GC,0,-0.0046916409464546425,0.5157836434984985
0.0017158525550991085,0.34588376297178913,GC,0,0.0022952144766467705,0.5157836434984985
0.0015980968985886141,0.34588376297178913,GC,0,0.0006431244197257634,0.5157836434984985
0.0013933230014025575,0.042102115429605735,GC,0,-0.0022298154413661737,0.72255504
0.0017220354608540487,0.32713605523690636,GC,0,0.0023819594995468487,0.52854442
0.00153689445943166,0.19496595617569812,GC,0,-0.00021553446925513223,0.61850705
0.001638707990958015,0.380317171344033,GC,0,0.0012128905260206922,0.49234627000000003
0.001384253096718681,0.2361303245465607,GC,0,-0.0023570645246755416,0.590488195
0.0013834595188561784,0.38661300603903903,GC,0,-0.002368198275145665,0.48806096
0.0017514925561652143,0.3102662165296649,GC,0,0.0027952370924157234,0.54002701
0.0015634140043700685,0.3554764569270593,GC,0,0.00015652983580786831,0.5092542999999999
0.001582410626028609,0.3151010090295573,GC,0,0.00042304892021693095,0.53673617
0.0017523869298649271,0.3972759387108321,GC,0,0.002807784989818306,0.48080315
0.01249573180561201,0.17682897589267876,GC,0,0.15353492433291427,0.6308521300000001
0.023912234467730917,0.3948777885444843,GC,0,0.3137063427752884,0.48243547
0.0017797773043179113,0.35178958312630326,GC,0,0.0031920668717259114,0.5117638
0.001604948301919386,0.3078321158544888,GC,0,0.0007392483398341352,0.5416838
0.0013594591084642336,0.3078321158544888,GC,0,-0.002704919588970804,0.5416838
0.0016215764427153772,0.3246361505858244,GC,0,0.0009725380762952568,0.530246
0.0014386261894559426,0.4531986667723683,GC,0,-0.0015942201014246898,0.4427389
0.0015872301226039006,0.1375168667681489,GC,0,0.0004906655647786708,0.65761023
0.001636898870660324,0.29193126603558717,GC,0,0.001187508903225165,0.5525068399999999
0.0015534607962946893,0.609064499884788,GC,0,1.6888169470297176e-05,0.33664758
0.0013356191933401227,0.2813397642481107,GC,0,-0.003039389183905924,0.55971603
0.0018517742254444307,0.4813877589854382,GC,0,0.004202170344007503,0.42355177
0.0017130657203374869,0.28571065267495,GC,0,0.002256115700958264,0.55674095
0.0014271890377503748,0.47769766770963784,GC,0,-0.0017546812221232218,0.42606346
0.0018892684817098818,0.2904646703903969,GC,0,0.004728207816884907,0.55350509
0.0015422191617792747,0.3077036372277202,GC,0,-0.00014082988125281945,0.5417712499999999
0.00260028395620698,0.1479019359444501,GC,0,0.014703623270739931,0.6505415499999999
0.0015037957752521976,0.2278027865860851,GC,0,-0.0006799028796608362,0.5961563999999999
0.0016164027524893496,0.2278027865860851,GC,0,0.000899952160397046,0.5961563999999999
0.0014752014309760717,0.2278027865860851,GC,0,-0.001081076235257167,0.5961563999999999
0.14412433700742688,0.46412488880611924,G2,2,2.0002598826445275,0.43530188000000003
0.14356639568132082,0.21037852844621108,G2,2,1.99243206914902,0.60801636
0.14578592279326977,0.30389254538358745,G2,2,2.0235716235566734,0.5443652999999999
0.14404691030052377,0.24333912145830205,G2,2,1.9991736002831921,0.5855814699999999
0.1442101929015111,0.19815425356959016,G2,2,2.0014644249412448,0.61633691
0.1440744176897549,0.3299837997927768,G2,2,1.9995595238607706,0.5266060800000001
0.14410881938067086,0.40474998632205816,G2,2,2.0000421732144216,0.47571588
0.14411973823551907,0.5290401657831196,G2,2,2.0001953627261804,0.39111678
0.14405532407523816,0.6290371892514119,G2,2,1.9992916439845203,0.32305301
0.14403200444768244,0.47670167553759313,G2,2,1.9989644739278318,0.42674138999999994
0.14318891744711026,0.42123419919732596,G2,2,1.9871361194178256,0.4644957692921145
0.14440100321498278,0.42123419919732596,G2,2,2.0041414583083546,0.4644957692921145
0.1440094448507264,0.42123419919732596,G2,2,1.9986479669597284,0.4644957692921145
0.14435261880831787,0.42123419919732596,G2,2,2.0034626340418193,0.4644957692921145
0.14399048486314092,0.42123419919732596,G2,2,1.9983819618445808,0.4644957692921145
0.14415234271214059,0.5644353589870602,G2,2,2.000652797496057,0.36702475999999995
0.14416520125859225,0.5943718045991853,G2,2,2.0008332005218543,0.34664828
0.14404158087921776,0.5794035817931227,G2,2,1.9990988294890772,0.35683652
0.14447309493675836,0.5794035817931227,G2,2,2.005152891816189,0.35683652
0.14459472531622733,0.5794035817931227,G2,2,2.0068593435187645,0.35683652
0.14411699389138186,0.24799984708913125,G2,2,2.0001568600860846,0.58240911
0.14410058147585117,0.7541539659655196,G2,2,1.9999265969351514,0.23789128
0.14421793917750927,0.43308747906217093,G2,2,2.00157310375918,0.45642774
0.14393000144882415,0.47841376403894065,G2,2,1.9975333907409711,0.4255760433333333
0.14417901897211838,0.47841376403894065,G2,2,2.0010270604841045,0.4255760433333333
0.1441595341220457,0.2775106016537293,G2,2,2.000753691645447,0.56232238
0.144076166342437,0.484381861926657,G2,2,1.9995840571341155,0.42151381
0.1439840251396537,0.382828741178609,G2,2,1.9982913331201533,0.49063675
0.1441099744586669,0.21952676495548518,G2,2,2.000058378744829,0.60178954
0.14406759434259586,0.31473596518286506,G2,2,1.9994637935635564,0.53698464
0.14420156405009338,0.5558183584600995,G2,2,2.001343363753593,0.37288998999999995
0.1443977516182174,0.6194985510784301,G2,2,2.00409583900781,0.32954555999999996
0.14404509536927537,0.21147161784459245,G2,2,1.9991481371338342,0.6072723400000001
0.14390808282542872,0.8259088456116784,G2,2,1.9972258765132385,0.18905075
0.14412989446307697,0.5139935041676439,G2,2,2.0003378527182663,0.40135841
0.14423270661817672,0.6013382404284231,G2,2,2.001780288217369,0.34190652
0.14420559105958647,0.42123419919732596,G2,2,2.00139986195113,0.46449576929211445
0.14418937145119987,0.42123419919732596,G2,2,2.001172303848728,0.46449576929211445
0.14390652966349435,0.42123419919732596,G2,2,1.9972040859388864,0.46449576929211445
0.14419992806381737,0.42123419919732596,G2,2,2.001320411169064,0.46449576929211445
0.14393091622879362,0.3650885828177195,G2,2,1.9975462249345601,0.50271173
0.14432388026790335,0.33638371025588243,G2,2,2.003059437641101,0.52224993
0.1441866345327933,0.5758245742105184,G2,2,2.001133905390258,0.35927259999999994
0.14396913708043202,0.5737013785896223,G2,2,1.998082456405982,0.36071777
0.14409455432477863,0.29947617155612194,G2,2,1.999842037121606,0.54737134
0.14409527927146334,0.32721331871297,G2,2,1.9998522079893593,0.52849183
0.14349161781703915,0.3113286884942915,G2,2,1.9913829495591981,0.53930383
0.14432325988957997,0.2071584529768814,G2,2,2.0030507338480947,0.61020813
0.14432589856432027,0.6981594984946624,G2,2,2.003087753966118,0.27600436
0.14434341240894488,0.3859649896697014,G2,2,2.0033334699632954,0.4885020375
0.14403511115300144,0.0,G2,2,1.9990080604282123,0.75121218
0.14380303825367483,0.0435363453326838,G2,2,1.9957521206218376,0.72157882
0.14426065826427384,0.08364472810984236,G2,2,2.0021724446365177,0.6942787300000001
0.14403524418435387,0.5173520779805469,G2,2,1.999009926833455,0.39907237
0.14420495908890787,0.40420737898958825,G2,2,2.0013909955195266,0.47608521000000004
0.14412949776154266,0.5246873481065292,G2,2,2.000332287069194,0.39407956
0.14415172408856386,0.6824530341201034,G2,2,2.000644118321821,0.28669509000000004
0.14401513631372242,0.40928620007617333,G2,2,1.9987278171317173,0.47262827
0.14402407678846005,0.5806369031517681,G2,2,1.9988532503368461,0.35599705
0.14425237033805918,0.23126238030037893,G2,2,2.0020561665663386,0.5938015999999999
0.14420114805031983,0.3247408287122654,G2,2,2.0013375273537974,0.53017475
0.14412333469637983,0.24904977237025194,G2,2,2.0002458204061275,0.58169447
0.14429359560596838,0.18803538270528708,G2,2,2.0026345494417344,0.6232244
0.14367496621309903,0.18415169933515518,G2,2,1.993955293606687,0.6258678599999999
0.14419001930365977,0.1855856354048956,G2,2,2.0011813930987823,0.62489184
0.1452009629951275,0.6838470088559605,G2,2,2.0153647459013038,0.28574626999999997
0.14299583078414407,0.18132932728796725,G2,2,1.9844271492888024,0.6277889299999999
0.1458899252427722,0.4833777011878331,G2,2,2.025030758665848,0.4221973
0.14458924250254965,0.44332093023638486,G2,2,2.0067824206580775,0.44946226
0.1427938622919598,0.4163905465823099,G2,2,1.98159356874043,0.46779264
0.14429502643566217,0.27579734761347674,G2,2,2.0026546237174023,0.56348852
0.14407610626815537,0.4231636694588865,G2,2,1.999583214303068,0.46318246
0.1439764310420018,0.4213950278345382,G2,2,1.9981847893362386,0.46438630000000003
0.14417844370020286,0.40340206996183525,G2,2,2.0010189895256487,0.47663334999999996
0.14426743965122982,0.40872697646847467,G2,2,2.002267586239852,0.47300891
0.14408022149184327,0.372712206289338,G2,2,1.999640950129424,0.49752265
0.14407332590778726,0.21736071374233257,G2,2,1.9995442063619215,0.60326388
0.1439853805445141,0.6993464823360033,G2,2,1.9983103491993748,0.27519643
0.14420420551497193,0.6981594984946624,G2,2,2.001380423016739,0.27600436
0.1440772674408037,0.6623651620852271,G2,2,1.9995995053403186,0.30036806
0.1440601130772614,0.3823625305138575,G2,2,1.9993588327961636,0.49095408
0.14413787029060757,0.39776927019262365,G2,2,2.000449752101697,0.48046736
0.14395772830959333,0.5074043650352668,G2,2,1.9979223934635904,0.40584336
0.14421878253949233,0.5139121564081905,G2,2,2.001584935971643,0.40141378000000005
0.143907448105505,0.241017074126335,G2,2,1.997216971510235,0.58716199
0.14420258154337925,0.3659294603709622,G2,2,2.001357638995992,0.50213938
0.14406262777593312,0.37108175448355885,G2,2,1.9993941135528999,0.49863242999999996
0.1440800165732008,0.3861741953329981,G2,2,1.9996380751588139,0.48835964
0.144358617110925,0.25083184217811827,G2,2,2.0035467891167373,0.58048149
0.14434661164034576,0.2782491370555632,G2,2,2.0033783545874724,0.56181969
0.1442157354954742,0.6623651620852271,G2,2,2.0015421865082668,0.30036806
0.14409689540667786,0.42123419919732596,G2,2,1.9998748820671715,0.4644957692921145
0.14413834025493213,0.42123419919732596,G2,2,2.000456345614151,0.4644957692921145
0.14414572516709703,0.42123419919732596,G2,2,2.0005599545644164,0.4644957692921145
0.14424893174085432,0.42123419919732596,G2,2,2.002007923684253,0.4644957692921145
0.1441049357456768,0.574959205648605,G2,2,1.999987686534558,0.35986162
0.1439656124560591,0.42123419919732596,G2,2,1.998033006578658,0.4644957692921145
0.1439249718131216,0.42123419919732596,G2,2,1.9974628258833644,0.4644957692921145
0.14393839704539996,0.42123419919732596,G2,2,1.9976511794063812,0.4644957692921145
0.14417958428366373,0.42123419919732596,G2,2,2.0010349917004113,0.4644957692921145
0.144031996251825,0.3475192738508487,G2,2,1.9989643589414696,0.51467042
0.1441562187784587,0.2975296579209916,G2,2,2.000707177988798,0.54869625
0.14414279349231446,0.23337683437948786,G2,2,2.0005188237100526,0.59236238
0.14407473305950086,1.0,G2,2,1.9995639484399117,0.07055422
0.14410900891757258,0.41023204958919457,G2,2,2.0000448323820574,0.47198447
0.14373049950077152,0.6308997253187196,G2,2,1.9947344153500544,0.32178525999999996
0.14407901029484027,0.3667146565067717,G2,2,1.9996239572597405,0.5016049300000001
0.14448482018870618,0.5814535982213445,G2,2,2.005317394929941,0.35544116000000003
0.14431063954525153,0.48837955263169186,G2,2,2.00287367275398,0.41879275
0.1441220253847795,0.32149333859255824,G2,2,2.0002274510068103,0.53238518
0.3576869585692536,0.48478802774891516,G5,5,4.9965039193871235,0.42123735
0.3576209768725908,0.3238462971916174,G5,5,4.995578208400274,0.53078362
0.35776760378068584,0.1906274334909711,G5,5,4.997635356771056,0.6214601
0.3578502021685001,0.20974612564583828,G5,5,4.998794196857974,0.60844681
0.3585449049756412,0.2481916908751055,G5,5,5.008540748609316,0.5822785300000001
0.357974901302591,0.4287404939773275,G5,5,5.000543702619677,0.45938654999999995
0.35788763422310066,0.3846705766872983,G5,5,4.99931936165301,0.48938308999999997
0.3579379117558049,0.5437888363194929,G5,5,5.000024746127341,0.38107798000000004
0.35813969871971224,0.4226064879928826,G5,5,5.0028557798676,0.46356171
0.35763930301134983,0.22617102722195448,G5,5,4.995835320733751,0.59726707
0.35802207160398386,0.44794345753335485,G5,5,5.0012054932140515,0.44631590000000004
0.35811586087567704,0.9277377877135236,G5,5,5.002521339329659,0.11974007
0.35788401671752273,0.6878406226234393,G5,5,4.999268608719578,0.28302798500000004
0.3579307840932475,0.6878406226234393,G5,5,4.999924746341436,0.28302798500000004
0.3577559857973312,0.6878406226234393,G5,5,4.997472358615804,0.28302798500000004
0.3588381604793936,0.7419527276225493,G5,5,5.012655069027066,0.24619615
0.3583928399680217,0.46383798993550307,G5,5,5.006407304709138,0.43549715999999994
0.3578268374634321,0.42753573321907534,G5,5,4.998466394372134,0.46020658
0.3579004433678367,0.5874546446206257,G5,5,4.999499071581885,0.35135649999999996
0.358023137507137,0.5380169652317002,G5,5,5.001220447637925,0.38500665
0.3576472514162688,0.9954322873121179,G5,5,4.995946835383019,0.07366327
0.3576166850833351,0.4396445462857733,G5,5,4.995517995391695,0.45196462
0.3580127136097662,0.2583679914651993,G5,5,5.001074202287927,0.5753519500000001
0.357693755439862,0.5098826876277184,G5,5,4.996599278223234,0.40415647
0.3579919635879129,0.4772498216284726,G5,5,5.000783083323449,0.42636829
0.35786548407263646,0.14721674598501722,G5,5,4.999008599143372,0.65100793
0.35778615164691663,0.23672140703386468,G5,5,4.9978955798999065,0.59008587
0.3580407882767852,0.1613262996292586,G5,5,5.00146808466783,0.6414041500000001
0.3580223993543324,0.6956426837350143,G5,5,5.001210091490754,0.27771745
0.3578651554763043,0.40528443977941575,G5,5,4.999003988997676,0.4753521
0.35811411959156936,0.42297469352126515,G5,5,5.002496909436049,0.46331108797619047
0.35820280345775785,0.42297469352126515,G5,5,5.003741127657754,0.46331108797619047
0.3581458329092619,0.42297469352126515,G5,5,5.00294184141116,0.46331108797619047
0.35732487097688237,0.42297469352126515,G5,5,4.991423897511166,0.46331108797619047
0.356958207163601,0.42297469352126515,G5,5,4.986279672103184,0.46331108797619047
0.35707540822606154,0.5112970837805232,G5,5,4.987923981308274,0.40319375
0.35838740129310703,0.20382175505594602,G5,5,5.006331001107124,0.6124792800000001
0.3477739942589411,0.35755941941823466,G5,5,4.857426865621807,0.507836515
0.35947597318085395,0.35755941941823466,G5,5,5.021603463129618,0.507836515
0.35778391712763197,0.35755941941823466,G5,5,4.9978642300080915,0.507836515
0.3578670139518433,0.32080728182478035,G5,5,4.9990300630653675,0.53285215
0.35789987980151455,0.42297469352126515,G5,5,4.999491164850736,0.4633110879761904
0.3578569871587427,0.42297469352126515,G5,5,4.998889389014752,0.4633110879761904
0.3580956821620291,0.42297469352126515,G5,5,5.002238235713517,0.4633110879761904
0.3580427843331595,0.42297469352126515,G5,5,5.001496088969167,0.4633110879761904
0.35794387445833126,0.5512637654307312,G5,5,5.000108401739717,0.37599011
0.3581917152699691,0.6257153592973481,G5,5,5.003585562436195,0.32531404
0.35787358320717694,0.4986383763145884,G5,5,4.99912222850132,0.41180999999999995
0.35771944635248654,0.43053305363533834,G5,5,4.996959716970365,0.45816643
0.35814015745519273,0.6104179550034206,G5,5,5.002862215841451,0.33572634
0.3582980239933137,0.5738716550086331,G5,5,5.005077054140339,0.36060187
0.3570906959183149,0.21227343025563084,G5,5,4.988138464799883,0.60672658
0.3581707233994677,0.04013666423588147,G5,5,5.003291050379965,0.72389284
